,df_australia,train_australia,test_australia,predictions_australia,forecast_australia,forecast_yearly_avg_australia,10_years_mean_australia,df_austria,train_austria,test_austria,predictions_austria,forecast_austria,forecast_yearly_avg_austria,10_years_mean_austria,df_canada,train_canada,test_canada,predictions_canada,forecast_canada,forecast_yearly_avg_canada,10_years_mean_canada,df_denmark_europe,train_denmark_europe,test_denmark_europe,predictions_denmark_europe,forecast_denmark_europe,forecast_yearly_avg_denmark_europe,10_years_mean_denmark_europe,df_estonia,train_estonia,test_estonia,predictions_estonia,forecast_estonia,forecast_yearly_avg_estonia,10_years_mean_estonia,df_finland,train_finland,test_finland,predictions_finland,forecast_finland,forecast_yearly_avg_finland,10_years_mean_finland,df_germany,train_germany,test_germany,predictions_germany,forecast_germany,forecast_yearly_avg_germany,10_years_mean_germany,df_italy,train_italy,test_italy,predictions_italy,forecast_italy,forecast_yearly_avg_italy,10_years_mean_italy,df_netherlands_europe,train_netherlands_europe,test_netherlands_europe,predictions_netherlands_europe,forecast_netherlands_europe,forecast_yearly_avg_netherlands_europe,10_years_mean_netherlands_europe,df_new_zealand,train_new_zealand,test_new_zealand,predictions_new_zealand,forecast_new_zealand,forecast_yearly_avg_new_zealand,10_years_mean_new_zealand,df_norway,train_norway,test_norway,predictions_norway,forecast_norway,forecast_yearly_avg_norway,10_years_mean_norway,df_portugal,train_portugal,test_portugal,predictions_portugal,forecast_portugal,forecast_yearly_avg_portugal,10_years_mean_portugal,df_slovenia,train_slovenia,test_slovenia,predictions_slovenia,forecast_slovenia,forecast_yearly_avg_slovenia,10_years_mean_slovenia,df_south_africa,train_south_africa,test_south_africa,predictions_south_africa,forecast_south_africa,forecast_yearly_avg_south_africa,10_years_mean_south_africa,df_switzerland,train_switzerland,test_switzerland,predictions_switzerland,forecast_switzerland,forecast_yearly_avg_switzerland,10_years_mean_switzerland,global_avg,global_avg,global_avg,SARIMA predictions for global average,SARIMA forecast for global average,SARIMA forecast for Switzerland,avg_temp
2010-07-01,15.321000000000002,,15.321000000000002,14.912514240089525,,,22.389191666666665,18.837,,18.837,16.6613852870598,,,7.4428,14.303,,14.303,12.774037881423826,,,-3.7225333333333332,19.266,,19.266,17.764433298641492,,,9.187825,22.332,,22.332,17.45935234388019,,,6.244858333333332,18.569000000000003,,18.569000000000003,12.379999607594959,,,2.6824250000000003,20.753,,20.753,18.548829472064693,,,9.423833333333334,24.173,,24.173,23.018369155943375,,,13.846766666666666,19.791,,19.791,18.1615460220235,,,10.434266666666668,5.816,,5.816,6.066304568107659,,,10.964558333333335,11.845999999999998,,11.845999999999998,11.541595693039541,,,1.4780333333333333,24.23,,24.23,22.388579043199623,,,15.5771,22.233,,22.233,20.783510452513596,,,10.916416666666667,12.38,,12.38,11.483004681899818,,,17.993675,18.999,,18.999,17.119546251285378,,,8.193783333333334,23.788690082644624,,23.788690082644624,23.395177456140917,,,8.193783333333334
2010-08-01,16.018,,16.018,16.699088216770164,,,22.388358333333333,16.074,,16.074,16.176482490644826,,,7.428658333333334,12.880999999999998,,12.880999999999998,11.212341330136027,,,-3.712641666666667,16.882,,16.882,17.45995529727432,,,9.194541666666668,18.681,,18.681,16.121561117946257,,,6.268116666666667,14.026,,14.026,11.194437615937776,,,2.687216666666667,17.154,,17.154,18.067134744568413,,,9.415741666666667,22.612,,22.612,22.90764957212499,,,13.837575,16.945999999999998,,16.945999999999998,18.0168038131667,,,10.429308333333331,7.754,,7.754,7.0995300647674995,,,10.970574999999998,10.32,,10.32,10.453634343105527,,,1.4834916666666664,24.452,,24.452,22.431124884477033,,,15.594541666666665,19.961,,19.961,20.20438427131154,,,10.902466666666667,13.804,,13.804,13.486589124244286,,,17.98936666666667,15.983,,15.983,16.59699099352661,,,8.180041666666666,23.5760743801653,,23.5760743801653,23.34473442279903,,,8.180041666666666
2010-09-01,19.321,,19.321,20.02313370301008,,,22.37445,11.130999999999998,,11.130999999999998,12.225256858707947,,,7.417625,6.276,,6.276,5.544068862292737,,,-3.7054666666666667,13.22,,13.22,14.448253429962817,,,9.191191666666667,11.772,,11.772,11.362392377048675,,,6.281616666666666,8.965,,8.965,7.147576753224012,,,2.6933833333333337,12.744000000000002,,12.744000000000002,14.73891657017495,,,9.402458333333332,18.386,,18.386,19.60745586517573,,,13.829175,13.757,,13.757,15.490205234406567,,,10.412125,9.191,,9.191,8.998224283809902,,,10.971449999999999,6.497000000000001,,6.497000000000001,6.361500066470688,,,1.481358333333333,20.81,,20.81,20.320554450615678,,,15.599116666666667,14.613,,14.613,16.436151286357465,,,10.889999999999999,17.647000000000002,,17.647000000000002,16.50916781307411,,,18.006725,11.957,,11.957,13.343388812994338,,,8.165775,22.067553719008252,,22.067553719008252,22.136016650620434,,,8.165775
2010-10-01,22.202,,22.202,23.18853287182525,,,22.37344166666667,5.775,,5.775,7.381161205599964,,,7.388558333333333,0.189,,0.189,-1.948020160411283,,,-3.6891499999999997,8.792,,8.792,10.107197469832997,,,9.171708333333333,4.643,,4.643,5.5888669184155875,,,6.24915,2.959,,2.959,1.190632295831282,,,2.6679000000000004,8.144,,8.144,9.820157402161978,,,9.381141666666666,13.479,,13.479,14.95156878584309,,,13.81755,10.348,,10.348,11.366733026610287,,,10.403766666666666,10.258,,10.258,10.752086243202015,,,10.967199999999998,1.557,,1.557,1.1050186340555186,,,1.4570583333333331,15.689,,15.689,16.327765776086164,,,15.601133333333333,8.922,,8.922,11.27750909969472,,,10.860450000000002,19.024,,19.024,18.928825698340795,,,18.005366666666667,7.254,,7.254,8.41437734714097,,,8.153991666666666,19.88338842975206,,19.88338842975206,20.100107388580984,,,8.153991666666666
2010-11-01,24.828000000000003,,24.828000000000003,26.07124370725762,,,22.365866666666665,3.4530000000000003,,3.4530000000000003,1.796772555982701,,,7.38275,-8.578,,-8.578,-11.320683985108491,,,-3.6777,3.197,,3.197,5.917901901815435,,,9.138816666666665,0.183,,0.183,0.3754562846788083,,,6.219891666666666,-6.2410000000000005,,-6.2410000000000005,-5.09381592607672,,,2.612191666666667,4.642,,4.642,4.909589342360206,,,9.368516666666666,10.234,,10.234,10.302459491567305,,,13.812416666666667,5.627999999999999,,5.627999999999999,7.11462630989001,,,10.38625,13.283,,13.283,12.524464610860694,,,10.987516666666668,-7.326,,-7.326,-3.4380006285634703,,,1.397075,11.37,,11.37,12.338924664125493,,,15.600558333333334,7.49,,7.49,6.029365597299842,,,10.852641666666667,21.034,,21.034,20.926940316825107,,,18.01375833333333,3.254,,3.254,3.2605674160174036,,,8.148708333333333,17.886669421487607,,17.886669421487607,17.809443349895837,,,8.148708333333333
2010-12-01,26.637,,26.637,27.724428978085527,,,22.36235,-4.654999999999999,,-4.654999999999999,-2.2559699131258686,,,7.345016666666667,-16.154,,-16.154,-18.916179158798542,,,-3.6393583333333335,-3.834,,-3.834,3.006561823386324,,,9.0745,-8.023,,-8.023,-3.6477014094818188,,,6.152433333333333,-13.224,,-13.224,-9.994505297347745,,,2.5438666666666667,-3.852,,-3.852,1.68258786987073,,,9.311766666666665,5.053,,5.053,6.762886337213748,,,13.789333333333333,-1.5719999999999996,,-1.5719999999999996,4.293855012860897,,,10.332416666666665,15.508,,15.508,14.295673823418444,,,10.991974999999998,-11.053,,-11.053,-6.428271783656909,,,1.3509583333333333,9.389,,9.389,9.575696284599235,,,15.586891666666666,-0.5820000000000001,,-0.5820000000000001,1.8905321583067103,,,10.814325,22.103,,22.103,22.5104153082901,,,18.010825,-2.814,,-2.814,-0.150572850561153,,,8.108166666666667,14.938876033057857,,14.938876033057857,15.708912003436813,,,8.108166666666667
2011-01-01,28.895,,28.895,28.527650045563785,,,22.360366666666668,-2.632,,-2.632,-3.161717616299107,,,7.343400000000001,-20.369,,-20.369,-22.489541059620354,,,-3.6549166666666664,0.373,,0.373,1.5833760012097815,,,9.062008333333331,-4.731,,-4.731,-5.844005983361142,,,6.129225,-10.035,,-10.035,-12.207193794076959,,,2.504741666666667,0.7780000000000001,,0.7780000000000001,0.51536832173841,,,9.312716666666665,5.065,,5.065,5.440052401217829,,,13.777325,2.9930000000000003,,2.9930000000000003,3.3103431898210443,,,10.335833333333333,15.91,,15.91,15.660340076092437,,,11.003449999999999,-8.019,,-8.019,-7.810269021262028,,,1.3314833333333334,9.085,,9.085,9.063092065448977,,,15.579266666666665,0.836,,0.836,0.428038148559323,,,10.800524999999999,22.61,,22.61,23.443756431938134,,,18.007983333333335,-0.9799999999999998,,-0.9799999999999998,-1.1882496421942994,,,8.102075000000001,14.677929752066117,,14.677929752066117,15.048195194381359,,,8.102075000000001
2011-02-01,27.293000000000003,,27.293000000000003,28.02735445187431,,,22.356983333333332,-1.4680000000000002,,-1.4680000000000002,-1.4936203691784071,,,7.330933333333333,-20.261,,-20.261,-20.54487972572499,,,-3.6512583333333333,0.152,,0.152,1.5728041832195563,,,9.056716666666667,-10.485,,-10.485,-6.0127356438801,,,6.0882,-15.682,,-15.682,-11.146931541147534,,,2.471766666666667,0.934,,0.934,1.4326274649445472,,,9.301558333333334,6.223999999999998,,6.223999999999998,6.3493063605451905,,,13.772825000000001,3.991,,3.991,3.7279252341633864,,,10.334958333333335,16.21,,16.21,15.763953705430904,,,11.004733333333332,-9.067,,-9.067,-7.577038820535568,,,1.3321166666666666,10.228,,10.228,10.10876234032427,,,15.574925,1.483,,1.483,2.1743497426477054,,,10.782633333333335,22.85,,22.85,23.091099365736557,,,18.009525,1.028,,1.028,0.02988159919280653,,,8.098975000000001,15.467057851239677,,15.467057851239677,15.86980556704625,,,8.098975000000001
2011-03-01,24.789,,24.789,26.20873053543743,,,22.356708333333337,3.732,,3.732,2.2796561205194372,,,7.324725000000001,-15.749,,-15.749,-15.037027838737853,,,-3.674908333333333,3.215,,3.215,3.6412078836347748,,,9.07075,-1.418,,-1.418,-2.3094883932525256,,,6.097141666666667,-4.387,,-4.387,-7.099066868658078,,,2.5059416666666667,5.19,,5.19,4.870701855249733,,,9.30865,8.663,,8.663,9.030095806315153,,,13.751900000000001,5.8340000000000005,,5.8340000000000005,6.295850891552785,,,10.343841666666666,14.232,,14.232,14.379804797953588,,,11.0053,-4.625,,-4.625,-5.311403674345122,,,1.3615166666666665,11.852,,11.852,12.196011503371931,,,15.563641666666665,6.193,,6.193,6.206676438621939,,,10.763325000000002,22.349,,22.349,21.358779470709482,,,18.013975000000002,4.71,,4.71,3.602637950854183,,,8.094258333333334,17.310243801652895,,17.310243801652895,17.670733173567836,,,8.094258333333334
2011-04-01,21.549,,21.549,22.58002512483366,,,22.351775,9.765,,9.765,6.592490637542323,,,7.359866666666667,-7.651,,-7.651,-6.290437847130163,,,-3.6921749999999998,9.865,,9.865,7.267731514558116,,,9.1028,5.751,,5.751,3.9536166165081275,,,6.0911333333333335,3.082,,3.082,-1.1507593685648665,,,2.5175083333333332,11.706,,11.706,8.71440424267534,,,9.346233333333334,13.457999999999998,,13.457999999999998,11.911533619689765,,,13.77375,12.258,,12.258,9.179784604535508,,,10.38065,11.121,,11.121,11.688764080890673,,,11.00115,2.039,,2.039,-1.3772660147645892,,,1.3966916666666664,16.883,,16.883,13.737750901933357,,,15.588408333333332,12.382,,12.382,10.29257596688787,,,10.790116666666668,17.297,,17.297,18.016071337520753,,,18.00939166666667,10.46,,10.46,7.007344659489055,,,8.136183333333333,19.760128099173556,,19.760128099173556,19.5459595249688,,,8.136183333333333
2011-05-01,16.842,,16.842,18.719319333328972,,,22.344133333333335,12.723,,12.723,11.849682320262241,,,7.350033333333333,3.11,,3.11,2.474662424163964,,,-3.6987749999999995,12.145,,12.145,12.227323115177139,,,9.103258333333335,11.117,,11.117,10.411771620118227,,,6.096258333333333,7.895,,7.895,5.102238436690374,,,2.5304583333333337,14.242,,14.242,13.625391538169552,,,9.34435,17.163,,17.163,16.39194008393927,,,13.770191666666667,13.861,,13.861,13.439689886156582,,,10.381866666666667,10.74,,10.74,8.983716534235068,,,11.0125,4.961,,4.961,4.091298688640257,,,1.404483333333333,19.156,,19.156,16.60987497396077,,,15.608691666666665,15.866,,15.866,15.305750175733333,,,10.781775,14.454,,14.454,14.553318642236103,,,18.00575,13.663,,13.663,11.701902998262838,,,8.136483333333334,21.50865289256198,,21.50865289256198,21.51852733739751,,,8.136483333333334
2011-06-01,14.569,,14.569,15.681675475089323,,,22.332716666666666,15.704,,15.704,14.979416607634782,,,7.367583333333333,9.992,,9.992,9.165275879521396,,,-3.697391666666667,15.945,,15.945,15.706616105287216,,,9.122533333333333,17.632,,17.632,14.932654469149362,,,6.1215583333333345,14.893,,14.893,9.984695602861372,,,2.54135,16.977,,16.977,16.687894217323834,,,9.364633333333332,20.587,,20.587,20.34071665665448,,,13.773975,16.107,,16.107,16.242729785844297,,,10.392825,7.731,,7.731,6.69513242046226,,,11.021375,9.883,,9.883,8.69850332767559,,,1.4145416666666668,20.685,,20.685,19.994545824332626,,,15.605691666666667,19.424,,19.424,18.77895608233783,,,10.796758333333333,10.875,,10.875,11.690383988424248,,,17.993466666666666,15.37,,15.37,15.039408290072872,,,8.1477,22.857417355371908,,22.857417355371908,22.728460569978367,,,8.1477
2011-07-01,15.029000000000002,,15.029000000000002,14.920813530152593,,,22.33395,15.705,,15.705,16.661349399297894,,,7.355716666666667,14.084,,14.084,12.729306544213125,,,-3.69505,17.1,,17.1,17.753720225370273,,,9.113274999999998,20.888,,20.888,17.427417229320675,,,6.120641666666667,17.840999999999998,,17.840999999999998,12.189967620787982,,,2.546441666666667,16.538,,16.538,18.561843643620286,,,9.346425,22.16,,22.16,23.03227424346742,,,13.766591666666667,15.970999999999998,,15.970999999999998,18.172139864038527,,,10.37255,5.974,,5.974,6.076787944606527,,,11.02925,11.862,,11.862,11.419311796681939,,,1.4189,21.696,,21.696,22.393291703649396,,,15.608425,20.345,,20.345,20.795143333905862,,,10.790433333333333,10.072,,10.072,11.493579128191879,,,17.986183333333333,15.331,,15.331,17.130997849158092,,,8.131216666666667,23.290971074380177,,23.290971074380177,23.408001587923547,,,8.131216666666667
2011-08-01,17.152,,17.152,16.707361509655705,,,22.3424,17.802,,17.802,16.176447649432127,,,7.355241666666667,12.692,,12.692,11.171127316221492,,,-3.6944500000000002,16.660999999999998,,16.660999999999998,17.449289626438404,,,9.105791666666667,17.206,,17.206,16.093068911782474,,,6.125125,14.116,,14.116,11.129512673597084,,,2.5500666666666665,18.152,,18.152,18.080174085985465,,,9.339458333333333,23.925,,23.925,22.921148496727675,,,13.765016666666666,17.080000000000002,,17.080000000000002,18.027418113542122,,,10.359350000000001,6.408,,6.408,7.109942062210629,,,11.018983333333333,10.806,,10.806,10.334816639399783,,,1.422583333333333,22.281,,22.281,22.44215371648015,,,15.607949999999999,21.943,,21.943,20.21602499364083,,,10.788633333333333,12.706,,12.706,13.497156970716691,,,17.980433333333334,18.053,,18.053,16.6084453765029,,,8.131958333333333,23.305561983471087,,23.305561983471087,23.357916703224742,,,8.131958333333333
2011-09-01,19.491,,19.491,20.031359389885278,,,22.33630833333333,14.657,,14.657,12.225230528204667,,,7.393716666666667,7.689,,7.689,5.5080890292473805,,,-3.6920416666666664,14.556,,14.556,14.437914268268168,,,9.117016666666666,13.441,,13.441,11.337109939500774,,,6.134058333333333,10.521,,10.521,7.090017235326574,,,2.5550833333333336,15.605,,15.605,14.752133000290401,,,9.368533333333334,21.383000000000003,,21.383000000000003,19.621394261156617,,,13.797841666666667,15.874,,15.874,15.50122525766012,,,10.377983333333333,8.167,,8.167,9.008538148974237,,,11.006483333333334,8.231,,8.231,6.245920322424168,,,1.4305666666666665,20.863000000000003,,20.863000000000003,20.32538396973419,,,15.612683333333333,19.095,,19.095,16.44785106339871,,,10.832574999999999,16.87,,16.87,16.51972553778182,,,17.991600000000002,15.112,,15.112,13.354861575948414,,,8.171716666666667,22.41934710743801,,22.41934710743801,22.14977345717103,,,8.171716666666667
2011-10-01,23.166,,23.166,23.19671318253215,,,22.350233333333332,6.882999999999999,,6.882999999999999,7.381145308015368,,,7.364558333333333,-0.0750000000000001,,-0.0750000000000001,-1.97810036657578,,,-3.677891666666667,10.063,,10.063,10.097321855040402,,,9.099649999999999,7.564,,7.564,5.566506262111606,,,6.131508333333333,4.642,,4.642,1.1558100641649993,,,2.564783333333333,9.498,,9.498,9.833635808090605,,,9.342725,14.284,,14.284,14.965524623521931,,,13.776425,11.404000000000002,,11.404000000000002,11.378417066760036,,,10.354783333333334,10.774,,10.774,10.762312226019636,,,10.998383333333333,2.857,,2.857,0.9926398205258025,,,1.434358333333333,18.345,,18.345,16.33964606660126,,,15.624491666666668,9.897,,9.897,11.289290260172328,,,10.800725000000002,18.627,,18.627,18.93937529564281,,,17.983091666666667,8.185,,8.185,8.425878057026134,,,8.144266666666667,19.83142561983471,,19.83142561983471,20.11604429395817,,,8.144266666666667
2011-11-01,25.728,,25.728,26.079382615029697,,,22.357258333333334,1.648,,1.648,1.7967686861202958,,,7.372733333333333,-10.332,,-10.332,-11.344159232840616,,,-3.6844916666666667,6.777,,6.777,5.908474157962566,,,9.109658333333332,3.996,,3.996,0.355703019104161,,,6.1640749999999995,0.9639999999999996,,0.9639999999999996,-5.082274359679701,,,2.60815,4.611000000000001,,4.611000000000001,4.9233292869639165,,,9.350000000000001,10.125,,10.125,10.316398499247368,,,13.784116666666668,7.205999999999999,,7.205999999999999,7.126995174137043,,,10.356391666666665,12.123,,12.123,12.534605944382402,,,10.992991666666667,0.2829999999999999,,0.2829999999999999,-3.547253772067772,,,1.4659416666666665,12.409,,12.409,12.346160446346273,,,15.639433333333333,4.207,,4.207,6.041229578649435,,,10.804066666666667,20.207,,20.207,20.937483191216486,,,17.980641666666664,3.961,,3.961,3.2720973564850127,,,8.163816666666667,17.479210743801637,,17.479210743801637,17.827516426186694,,,8.163816666666667
2011-12-01,26.701,,26.701,27.732543763807726,,,22.359775,-0.2519999999999998,,-0.2519999999999998,-2.2559650543926444,,,7.411683333333333,-15.815,,-15.815,-18.934039516045846,,,-3.6850583333333335,4.182,,4.182,2.9974501557051436,,,9.137408333333333,1.4229999999999996,,1.4229999999999996,-3.6651547632655426,,,6.241666666666666,-1.356,,-1.356,-9.9533918825243,,,2.6884583333333336,3.604,,3.604,1.6964995013056603,,,9.384683333333333,7.041,,7.041,6.776829250820069,,,13.811225,5.836,,5.836,4.3066771841852685,,,10.383275,14.569,,14.569,14.305733774089356,,,10.989191666666667,-3.784,,-3.784,-6.534495576172825,,,1.4926,9.314,,9.314,9.589463917610061,,,15.652758333333333,2.826,,2.826,1.9024611461655034,,,10.845666666666666,21.712,,21.712,22.520952850311716,,,17.979274999999998,1.275,,1.275,-0.1390236305285515,,,8.194925000000001,15.564537190082637,,15.564537190082637,15.726739273626134,,,8.194925000000001
2012-01-01,27.904,,27.904,28.535752655444554,,,22.360441666666667,-1.7910000000000004,,-1.7910000000000004,-3.1617108068089634,,,7.425291666666666,-20.472,,-20.472,-22.503813252606786,,,-3.68085,2.424,,2.424,1.5744269419164292,,,9.134266666666665,-4.836,,-4.836,-5.859463688324542,,,6.225925,-9.494,,-9.494,-12.154245627098305,,,2.6870166666666666,1.753,,1.753,0.5293417095668986,,,9.391433333333335,4.871,,4.871,5.4540668844617395,,,13.818583333333331,4.388,,4.388,3.3233214932249755,,,10.386083333333335,14.968,,14.968,15.670336599703326,,,10.983108333333332,-6.080000000000001,,-6.080000000000001,-7.913562808955178,,,1.5008916666666665,8.423,,8.423,9.071229879385934,,,15.639866666666666,0.8859999999999999,,0.8859999999999999,0.4399891634891442,,,10.85385,24.024,,24.024,23.454290830067503,,,17.990208333333335,-0.0669999999999997,,-0.0669999999999997,-1.176694695583321,,,8.204841666666667,14.717760330578516,,14.717760330578516,15.068181922248987,,,8.204841666666667
2012-02-01,27.2,,27.2,28.035463206732043,,,22.365583333333337,-5.609999999999999,,-5.609999999999999,-1.493617152312747,,,7.3599250000000005,-16.499000000000002,,-16.499000000000002,-20.55827822080162,,,-3.649758333333333,-0.216,,-0.216,1.5638720532721904,,,9.095408333333333,-9.498,,-9.498,-6.026484656053858,,,6.149649999999999,-12.124,,-12.124,-11.09781597560659,,,2.6323750000000006,-2.467,,-2.467,1.4465513606636904,,,9.329241666666666,3.0189999999999992,,3.0189999999999992,6.36329463537316,,,13.779058333333332,0.3990000000000001,,0.3990000000000001,3.740833044179895,,,10.333533333333332,15.077,,15.077,15.773936470073409,,,10.983683333333335,-6.045000000000001,,-6.045000000000001,-7.677500404418892,,,1.5006166666666665,8.078999999999999,,8.078999999999999,10.12213666794166,,,15.616716666666665,-2.2700000000000005,,-2.2700000000000005,2.186271254284371,,,10.794741666666665,23.04,,23.04,23.10163495374029,,,17.99249166666667,-4.513,,-4.513,0.04142939123357747,,,8.141658333333334,14.625161157024792,,14.625161157024792,15.885628449794712,,,8.141658333333334
2012-03-01,24.699,,24.699,26.216863964266132,,,22.355058333333332,5.287000000000001,,5.287000000000001,2.2796512107463993,,,7.370508333333333,-13.599,,-13.599,-15.051344449482205,,,-3.6144000000000003,5.912000000000001,,5.912000000000001,3.6320782974489507,,,9.106283333333334,-0.036,,-0.036,-2.3218658020410965,,,6.138583333333333,-3.1060000000000003,,-3.1060000000000003,-7.069947565622861,,,2.640566666666667,7.115,,7.115,4.884441723096442,,,9.342225000000001,10.726,,10.726,9.044073282058914,,,13.783025,7.762,,7.762,6.308340392007979,,,10.340433333333332,13.199000000000002,,13.199000000000002,14.38983162137431,,,10.973633333333332,-1.037,,-1.037,-5.40912964366177,,,1.5336666666666665,13.24,,13.24,12.203438873360403,,,15.619833333333332,8.83,,8.83,6.218531735790281,,,10.8019,21.742,,21.742,21.369320898873703,,,17.99073333333333,6.19,,6.19,3.614165142909268,,,8.150125,17.609574380165288,,17.609574380165288,17.687467880783974,,,8.150125
2012-04-01,22.208,,22.208,22.588208668142432,,,22.341416666666664,7.338999999999999,,7.338999999999999,6.592476439067655,,,7.3773583333333335,-5.276,,-5.276,-6.30730368251351,,,-3.588616666666667,6.537000000000001,,6.537000000000001,7.2582437904780805,,,9.097925000000002,4.8900000000000015,,4.8900000000000015,3.9423454100107485,,,6.13075,-0.0449999999999999,,-0.0449999999999999,-1.152028839870935,,,2.6188333333333333,8.259,,8.259,8.727938434324354,,,9.343316666666668,11.871,,11.871,11.92551036439856,,,13.784,7.952000000000001,,7.952000000000001,9.191804681955526,,,10.332208333333334,11.7,,11.7,11.698885647762381,,,10.977216666666665,-1.854,,-1.854,-1.4723562562114418,,,1.5084916666666666,11.939,,11.939,13.750075431398518,,,15.605383333333332,10.614,,10.614,10.304364189434128,,,10.811475,16.941000000000006,,16.941000000000006,18.02662403425015,,,17.972300000000004,6.996,,6.996,7.0188522111617,,,8.148891666666668,19.46737190082644,,19.46737190082644,19.561185978510455,,,8.148891666666668
2012-05-01,17.761999999999997,,17.761999999999997,18.72755625193986,,,22.326541666666667,12.795,,12.795,11.849656799191637,,,7.3712,4.045,,4.045,2.4551283512874384,,,-3.561783333333333,12.616,,12.616,12.217339776039424,,,9.092075,11.796,,11.796,10.401452169648923,,,6.121025,7.749,,7.749,5.0693214471491626,,,2.6086000000000005,14.474,,14.474,13.638663092699339,,,9.347041666666666,16.125999999999998,,16.125999999999998,16.405930377436725,,,13.782350000000001,13.882,,13.882,13.45101797859109,,,10.336475,8.39,,8.39,8.99393456566856,,,10.9688,4.234,,4.234,3.9987544008011295,,,1.4941499999999999,18.022,,18.022,16.616160892055092,,,15.626225,15.343,,15.343,15.317456432635533,,,10.802383333333333,14.893,,14.893,14.563883012091061,,,17.975966666666668,12.569,,12.569,11.713383544224545,,,8.159591666666667,21.60198760330579,,21.60198760330579,21.534599284735503,,,8.159591666666667
2012-06-01,14.674,,14.674,15.689954201086008,,,22.319808333333334,16.222,,16.222,14.979384345946734,,,7.3631166666666665,11.008,,11.008,9.14393972670407,,,-3.5531833333333336,13.265999999999998,,13.265999999999998,15.696289751924418,,,9.066141666666665,13.914,,13.914,14.923232193324965,,,6.099716666666667,11.741,,11.741,9.927622677405004,,,2.5845833333333337,15.623,,15.623,16.70100178828667,,,9.331075,21.414,,21.414,20.35470489336315,,,13.779725000000001,14.508,,14.508,16.25360154105748,,,10.319066666666666,5.837999999999999,,5.837999999999999,6.705432207293786,,,10.949900000000001,7.588999999999999,,7.588999999999999,8.608443670538794,,,1.4702083333333331,20.446,,20.446,20.0050148808251,,,15.63285,20.358,,20.358,18.790605104284058,,,10.803333333333335,11.436,,11.436,11.700958009351687,,,17.981199999999998,15.525,,15.525,15.050869579393614,,,8.144866666666667,22.781780991735534,,22.781780991735534,22.743339977255015,,,8.144866666666667
2012-07-01,14.027,,14.027,14.929102063808285,,,22.313316666666665,17.555,,17.555,16.66131351517292,,,7.364766666666667,14.796,,14.796,12.70753306574004,,,-3.542391666666667,16.612000000000002,,16.612000000000002,17.743198498211523,,,9.058066666666667,18.625,,18.625,17.418855240361108,,,6.092233333333334,15.686,,15.686,12.122915279106694,,,2.5711,17.834,,17.834,18.574850664064556,,,9.329550000000001,24.049,,24.049,23.046254497325588,,,13.792541666666667,17.19,,17.19,18.182696591784733,,,10.316033333333333,6.029999999999999,,6.029999999999999,6.087107373277645,,,10.948216666666667,10.632,,10.632,11.331687701133248,,,1.45765,22.226,,22.226,22.397983857967034,,,15.635616666666666,22.256,,22.256,20.806758519487232,,,10.814125,10.952,,10.952,11.504153812570715,,,17.983241666666668,16.954,,16.954,17.14244699628973,,,8.147166666666667,23.45119008264465,,23.45119008264465,23.422554109689752,,,8.147166666666667
2012-08-01,16.408,,16.408,16.715624047608582,,,22.314008333333334,17.923000000000005,,17.923000000000005,16.17641280965682,,,7.375483333333334,13.045,,13.045,11.151219873426044,,,-3.5307916666666666,17.223,,17.223,17.438814957007857,,,9.034033333333333,16.003999999999998,,16.003999999999998,16.085413954455266,,,6.0679083333333335,13.286,,13.286,11.069589931874035,,,2.5505750000000003,18.822,,18.822,18.093206275199297,,,9.326533333333334,24.623,,24.623,22.935140753858747,,,13.8157,18.618,,18.618,18.03799530407086,,,10.312591666666666,7.462000000000001,,7.462000000000001,7.120219580589824,,,10.948608333333333,10.177,,10.177,10.249604879652559,,,1.4325916666666665,22.819000000000003,,22.819000000000003,22.451935973121564,,,15.647441666666667,22.389000000000006,,22.389000000000006,20.227648021315996,,,10.833458333333333,13.253,,13.253,13.5077249009847,,,17.978166666666667,18.243,,18.243,16.619897308765534,,,8.164483333333333,23.636789256198366,,23.636789256198366,23.372183597627764,,,8.164483333333333
2012-09-01,20.474,,20.474,20.039574323606118,,,22.314508333333333,12.887,,12.887,12.225204198302452,,,7.3911,7.907,,7.907,5.491882321897344,,,-3.52135,13.546,,13.546,14.427765733423866,,,9.02045,13.015,,13.015,11.330403999572919,,,6.079033333333333,8.996,,8.996,7.052594814367577,,,2.5593000000000004,14.03,,14.03,14.765342269000683,,,9.3304,19.641,,19.641,19.635374625627335,,,13.831725,14.39,,14.39,15.512208113168434,,,10.307016666666668,8.987,,8.987,9.018741696169899,,,10.944633333333334,6.107,,6.107,6.163087283879094,,,1.427833333333333,21.033,,21.033,20.330714636295774,,,15.662391666666668,16.784000000000002,,16.784000000000002,16.45953314671889,,,10.850858333333333,15.505,,15.505,16.53028327888812,,,17.968383333333335,13.119000000000002,,13.119000000000002,13.36633188812532,,,8.177008333333333,22.20630578512398,,22.20630578512398,22.16441324323224,,,8.177008333333333
